"Name","Commit","Runtime","GitHub","Group","Hostname","Notes","GPU Type","GPU Count","Tags","_name_or_path","architectures","attention_probs_dropout_prob","hidden_act","hidden_dropout_prob","hidden_size","intermediate_size","layer_norm_eps","max_position_embeddings","model/num_parameters","num_attention_heads","num_hidden_layers","output_dir","per_device_eval_batch_size","per_device_train_batch_size","run_name","save_total_limit","torch_dtype","eval/accuracy","eval/f1","eval/loss","eval/precision","eval/recall","eval/runtime","eval/samples_per_second","eval/steps_per_second","total_flos","train/global_step","train/grad_norm","train/learning_rate","train/loss","train_loss","train_runtime","train_samples_per_second","train_steps_per_second"
"malbert-classifier-9a0Ded05AC","3836a927084d4a8abc187fae8257787836c30352","3325","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","1536","3072","0.025","66","117803522","12","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.798161963954199","0.7950836087162407","0.42720457911491394","0.836969872240425","0.798161963954199","325.1271","800.207","6.253","38400112531689980","13504","1.483270287513733","1.8513033175355453e-8","0.3003","0.34178447733099143","3176.9792","272.019","4.251"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","4041","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.001","silu","0.001","640","5120","0.025","130","42338562","10","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8418442641734268","0.8361860447325791","0.38589850068092346","0.8562111264416323","0.8418442641734268","140.2362","777.938","0.763","14206107404861952","873","1.2553508281707764","0.000004238258877434135","0.263","0.28868950519365133","1348.1799","331.192","0.648"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2821","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","silu","0.001","576","1152","0.025","34","19723394","9","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8305770622903219","0.8279130065899909","0.3831184506416321","0.8353723284965021","0.8305770622903219","139.2404","3581.439","6.995","7367189513774208","7907","1.12695050239563","5.0588086505627924e-8","0.2263","0.25580229235461316","1294.3175","1563.711","6.109"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","3590","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","gelu_new","0.001","640","1280","0.05","130","37446402","10","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8022561498855835","0.7954882303561056","0.5685470104217529","0.824831788963771","0.8022561498855835","151.0529","740.615","2.893","13832707035260928","3852","0.9940996766090392","6.879543094496366e-7","0.2215","0.24848332855684116","1690.3976","291.64","2.279"
"malbert-classifier-eef15FdcAb","3836a927084d4a8abc187fae8257787836c30352","611","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","relu","0.001","40","40","0.025","130","148762","5","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7426550818347141","0.7415982566178659","0.4826314449310303","0.8125060333741665","0.7426550818347141","69.7494","1773.851","6.939","31448703676416","3485","12.044301986694336","0.0000012338593974175038","0.3304","0.38738510263188497","502.6603","887.391","6.933"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","4844","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.25","relu","0.25","1536","6144","0.075","34","61069826","12","2","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.7244068182141283","0.7231508898379709","0.6073693037033081","0.7974766761861237","0.7244068182141283","183.7043","2297.421","17.953","21625160686951680","29813","1.4845629930496216","2.3479690068091105e-8","0.2741","0.30391145132366343","2277.5838","837.743","13.09"
"malbert-classifier-bb0B19AF75","3836a927084d4a8abc187fae8257787836c30352","1509","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu","0.01","160","2560","0.05","66","9500002","5","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7558478335203549","0.7530373448565129","0.5551782250404358","0.8007983305410012","0.7558478335203549","104.3667","1989.532","15.551","3238933926511872","14199","2.0792298316955566","3.521374744700331e-7","0.2976","0.3251517081111239","1399.1732","649.44","10.148"
"malbert-classifier-ffEBDE76A4","3836a927084d4a8abc187fae8257787836c30352","1182","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.01","144","288","0.025","34","1050050","9","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8013510004567777","0.79718383237023","0.398442268371582","0.8131754894767761","0.8013510004567777","116.4005","4532.703","17.706","324147758843136","15358","1.6572134494781494","1.9208230238312282e-7","0.4007","0.4142943787254973","1046.0384","1879.287","14.682"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1584","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","silu","0.01","224","448","0.05","34","3983618","7","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8618140357607144","0.861029733318132","0.3185206949710846","0.8610736112707775","0.8618140357607144","99.256","4727.472","4.624","1249251747204096","3448","0.8860433101654053","7.105568445475638e-7","0.3424","0.3597275076775429","694.6275","2541.114","4.964"
"malbert-classifier-0ccAb21C9c","3836a927084d4a8abc187fae8257787836c30352","13897","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.25","768","3072","0.01","34","79580162","12","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8449925469261074","0.8436635404353332","0.34282606840133667","0.8439632199664546","0.8449925469261074","211.3808","2008.967","1.963","27421326073666560","3551","0.8622086644172668","7.321881160236553e-7","0.3915","0.41763825659616266","2282.6181","796.436","1.556"
"malbert-classifier-c72732fE0d","3836a927084d4a8abc187fae8257787836c30352","11587","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","352","1408","0.01","18","12518882","11","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7902321658088988","0.7819568156692186","0.37759530544281006","0.8033767216296992","0.7902321658088988","125.8087","7340.675","7.17","4078992618824448","6883","1.0070828199386597","6.101990411157926e-7","0.3289","0.3476528609438066","1134.4706","3106.326","6.067"
"malbert-classifier-3e2c2Ccc6b","3836a927084d4a8abc187fae8257787836c30352","10427","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.25","352","2816","0.05","34","10529378","11","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8255547096736046","0.820413445313968","0.42590799927711487","0.8332546818485369","0.8255547096736046","129.6809","4173.199","16.302","3569721355878912","14436","1.1886245012283323","1.2815184261568305e-7","0.3734","0.39599765328100495","1063.3271","1737.742","13.576"
"malbert-classifier-e95ebFfCb5","3836a927084d4a8abc187fae8257787836c30352","9327","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","384","1536","0.025","66","16641794","12","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8754828942952421","0.8766776647667556","0.283389687538147","0.8812899847966935","0.8754828942952421","119.6996","2339.874","4.578","5617979738519808","3546","0.6952999234199524","6.627185561195714e-7","0.2925","0.32189224187223775","906.8527","1000.827","3.91"
"malbert-classifier-5EEfE3b244","3836a927084d4a8abc187fae8257787836c30352","8386","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.1","gelu_new","0.01","256","1024","0.01","130","6749442","2","8","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8470704982427124","0.8458042689280326","0.32264479994773865","0.8474323210227598","0.8470704982427124","96.9037","1247.888","4.881","2302598944169472","3669","6.024521827697754","9.539384028345598e-7","0.3118","0.3398003639269018","786.5852","596.977","4.664"
"malbert-classifier-b0C0A8a5Ca","3836a927084d4a8abc187fae8257787836c30352","7562","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu","0.001","32","64","0.075","514","84674","1","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.5783782225041814","0.42387985781552445","0.6720724105834961","0.33452136826709633","0.5783782225041814","70.067","494.926","0.97","9741931567104","462","0.1725846230983734","0.000006818181818181818","0.6719","0.6786105498607025","358.9356","329.443","1.287"
"malbert-classifier-E1DF8b174E","3836a927084d4a8abc187fae8257787836c30352","7165","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","silu","0.01","320","320","0.1","34","3616962","5","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7878939490505363","0.783848795556236","0.38522130250930786","0.810615388006426","0.7878939490505363","73.7973","6527.242","6.382","1169332374519936","3727","1.80354642868042","3.756372417493963e-7","0.3727","0.3949105158100379","635.7548","3001.124","5.862"
"malbert-classifier-07Edeaef5A","3836a927084d4a8abc187fae8257787836c30352","6480","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.001","256","1024","0.025","130","3590402","2","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8206236916191438","0.816923110785785","0.3235970139503479","0.8461001689009693","0.8206236916191438","84.7917","1633.767","6.392","1057295243695104","3335","0.9443360567092896","5.397301349325338e-7","0.2947","0.32080828939778155","487.8865","874.724","6.836"
"malbert-classifier-E092f9b522","3836a927084d4a8abc187fae8257787836c30352","5983","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","silu","0.001","176","704","0.075","514","2968066","11","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8138801261829653","0.8122273585800128","0.43236398696899414","0.8118558083910473","0.8138801261829653","78.746","354.253","0.178","932568214542336","112","1.1331441402435305","0.000005803571428571429","0.5821","0.5695866303784507","599.7452","191.016","0.187"
"malbert-classifier-ccaAa47c4F","3836a927084d4a8abc187fae8257787836c30352","5283","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","silu","0.1","16","256","0.1","514","77346","1","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.6199139520590043","0.4754996588877279","0.6895301342010498","0.4209159087290941","0.6199139520590043","48.3946","504.291","0.248","17701707565056","117","0.031014250591397285","0.000007692307692307694","0.6925","0.6924512977274055","296.9436","400.787","0.394"
"malbert-classifier-5de7Ed5aCA","3836a927084d4a8abc187fae8257787836c30352","4976","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","gelu","0.25","4","16","0.075","34","7790","4","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7011652957305131","0.5943224077690243","0.6548742651939392","0.6777646478243049","0.7011652957305131","93.8738","4351.372","2.131","849526118784","1744","0.17525967955589294","0.0000012901376146788992","0.6705","0.6803810498036376","502.6779","3552.094","3.469"
"malbert-classifier-E0ce177DeD","3836a927084d4a8abc187fae8257787836c30352","1041","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","relu","0.25","20","40","0.1","18","40422","5","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7944400118406066","0.7930129976454895","0.411766916513443","0.7931996947422518","0.7944400118406066","117.2662","8700.016","16.996","4953228465024","14212","1.7242106199264526","4.5735997748381656e-8","0.4452","0.4719777241110164","907.2113","4010.248","15.666"
"malbert-classifier-fBC3c9c0EC","3836a927084d4a8abc187fae8257787836c30352","531","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.25","silu","0.01","36","72","0.075","130","106562","9","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8236839515890977","0.8237110377822376","0.3993382453918457","0.8241100269766842","0.8236839515890977","55.9828","1815.38","7.091","19866764703744","3655","7.680052757263184","7.660738714090288e-7","0.4264","0.460484709002577","428.6163","1091.41","8.527"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","948","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.001","silu","0.01","56","112","0.01","130","185978","7","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.847905175448891","0.8498477757853568","0.33013391494750977","0.8684717380851203","0.847905175448891","64.8411","1708.376","3.347","40946751372288","1961","2.618232011795044","0.000001580826109127996","0.3626","0.4164684680820058","405.6041","1237.349","4.835"
"malbert-classifier-63ADf2b4a6","3836a927084d4a8abc187fae8257787836c30352","1071","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.01","64","128","0.025","130","463746","2","11","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8024919243193355","0.7997989420769621","0.3891127705574035","0.8434137434293733","0.8024919243193355","74.7213","1305.049","10.198","135549246228480","7402","12.895654678344728","2.0264793299108347e-8","0.2521","0.2900157532347952","970.5441","488.052","7.627"
"malbert-classifier-B57fcbBa0b","3836a927084d4a8abc187fae8257787836c30352","606","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","40","320","0.01","34","283682","10","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7752457827007752","0.7766248359938619","0.4529803395271301","0.7806704076784454","0.7752457827007752","62.8186","5419.458","2.658","83877053783040","1851","0.8880451321601868","0.0000014046461372231227","0.4363","0.47179805131167224","494.9384","3828.274","3.74"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1271","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.1","silu","0.001","1","8","0.025","66","1812","1","12","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.569171658469009","0.4129011316970078","0.6852898001670837","0.32395637680436223","0.569171658469009","59.3216","3492.37","6.827","147541304832","3321","0.0664813444018364","3.31225534477567e-7","0.684","0.6861393689319549","552.6276","1538.195","6.009"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1065","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.25","relu","0.001","192","192","0.075","514","1054274","12","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.5936931003757796","0.5772016706236747","0.6579596400260925","0.6484569910897388","0.5936931003757796","53.9235","478.697","0.241","241002405875712","109","0.3511078357696533","0.000004587155963302753","0.6554","0.6529642770049768","380.7769","291.357","0.286"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","653","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.25","relu","0.25","40","80","0.1","130","177922","10","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8055374821072863","0.8049881946504913","0.46194714307785034","0.8057838210531469","0.8055374821072863","85.6359","1166.578","2.289","43288804482048","1821","3.387418746948242","6.040637012630423e-7","0.4757","0.5697587975298292","412.1271","1130.666","4.419"
"malbert-classifier-6Dd0b9ca80","3836a927084d4a8abc187fae8257787836c30352","2699","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","1152","9216","0.01","66","109146242","9","4","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7716600786888854","0.7640594234898276","0.4970840513706207","0.7776712360321314","0.7716600786888854","270.1587","807.207","0.788","40110217500966910","1897","1.280685544013977","0.0000025830258302583027","0.3323","0.3643945524047787","2632.616","368.813","0.721"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","451","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.1","relu","0.25","160","160","0.025","130","719842","5","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.7612164379735344","0.7555192206183776","0.4999786913394928","0.8076590573985785","0.7612164379735344","22.4812","5095.986","2.491","182187033842688","471","0.6877378821372986","0.000007643312101910828","0.4228","0.5088166036423604","148.6623","3243.311","3.168"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","1075","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","gelu","0.1","144","576","0.075","514","2788850","9","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","512","256","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.7506521469090307","0.7418442985264221","0.5612486600875854","0.7716315622516291","0.7506521469090307","36.4732","662.158","1.316","927903260411904","467","2.3477659225463867","0.00000728051391862955","0.3818","0.4597887410852077","468.3027","255.089","0.997"
"malbert-classifier-3A09ABfADE","3836a927084d4a8abc187fae8257787836c30352","1514","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.001","768","1536","0.01","130","48957698","6","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7901803545641687","0.7867322735258769","0.5831436514854431","0.814447256167201","0.7901803545641687","105.8122","922.776","3.61","16903572459652608","3593","1.6416443586349487","0.0000013080990815474537","0.2918","0.32381309522017776","1472.1418","312.362","2.441"
"malbert-classifier-83eef24D3B","3836a927084d4a8abc187fae8257787836c30352","412","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","relu","0.1","144","576","0.025","34","1716914","9","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8134790988952825","0.8113277748110254","0.36330661177635193","0.8144005350432789","0.8134790988952825","28.9267","14760.984","57.663","516499355632128","13776","2.8457276821136475","2.7947154471544716e-7","0.3697","0.38896349498203825","373.3332","4722.89","36.9"
"malbert-classifier-1db3eEafDC","3836a927084d4a8abc187fae8257787836c30352","628","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu_new","0.01","768","3072","0.01","18","15777026","12","2","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7978410272466188","0.7952890860966324","0.39059460163116455","0.8032145397954997","0.7978410272466188","67.4373","15345.276","14.992","5174865230383680","7129","0.7051739692687988","2.10408191892271e-7","0.4016","0.42317908320893144","585.7053","6231.398","12.172"
"malbert-classifier-eE2AaBbf1e","3836a927084d4a8abc187fae8257787836c30352","383","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.01","96","768","0.01","130","1819970","3","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7989625332288325","0.7952764862018815","0.41425779461860657","0.8214627248181069","0.7989625332288325","38.6153","3205.022","12.534","619815923171328","3746","8.71216869354248","6.273358248798718e-7","0.3435","0.3691088230420228","341.0244","1405.929","10.985"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","2007","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.001","gelu_new","0.001","512","8192","0.025","258","29409282","8","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8983797015143489","0.8973502127193121","0.21854838728904724","0.9036535332229612","0.8983797015143489","99.3481","551.022","2.154","9149291954027520","1627","0.5882523655891418","8.604794099569761e-7","0.2405","0.2679198223458673","967.0467","215.258","1.682"
"malbert-classifier-1BFACE2021","3836a927084d4a8abc187fae8257787836c30352","386","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.1","128","512","0.01","258","2198402","4","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8400775427237823","0.8392934336921594","0.32749390602111816","0.8423108779917993","0.8400775427237823","32.4574","1636.975","12.817","727851743087616","3703","16.009204864501953","5.401026194977045e-8","0.3697","0.3953535847814541","347.5417","681.82","10.655"
"malbert-classifier-eFf3fB60b1","3836a927084d4a8abc187fae8257787836c30352","324","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.01","gelu_new","0.001","96","384","0.025","130","1264802","3","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.846936148300721","0.8488918411219298","0.3301089406013489","0.852421273911832","0.846936148300721","31.9017","3652.469","14.294","416693770813440","3758","4.054090976715088","7.849920170303353e-7","0.3961","0.4228463109469655","285.0106","1687.516","13.185"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","644","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","relu","0.001","44","704","0.1","514","294098","11","3","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","256","128","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.7628073770491803","0.758731704353056","0.5095934271812439","0.765981610898908","0.7628073770491803","25.8411","1133.077","4.45","80615360851968","956","4.325136184692383","0.0000029811715481171553","0.4449","0.5350009088236917","215.2822","568.157","4.441"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","528","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.01","silu","0.1","32","64","0.075","130","132194","8","10","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.8912950369279304","0.8907955838281275","0.3980788588523865","0.8908324114091393","0.8912950369279304","21.9362","4363.885","4.285","28637840415744","841","2.4110875129699707","0.0000024970273483947683","0.481","0.5873220763506986","174.3886","2468.383","4.823"
"malbert-classifier-bDbcD5eDB3","3836a927084d4a8abc187fae8257787836c30352","1271","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","gelu","0.25","88","352","0.01","18","688074","11","6","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7123908899125184","0.6988144227826222","0.7414312958717346","0.7691373936355688","0.7123908899125184","48.6249","17001.336","132.833","224613780720576","63845","1.317168951034546","3.6024747435194625e-8","0.3821","0.39188854953342545","1228.2578","3326.677","51.98"
"malbert-classifier-c3aa5D2D94","3836a927084d4a8abc187fae8257787836c30352","375","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","256","512","0.01","34","5150722","8","9","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.7889835838862994","0.7869602629988133","0.4218757748603821","0.8023866939766665","0.7889835838862994","45.3311","10591.797","5.184","1708490713727616","1807","0.5960310697555542","2.2136137244050914e-7","0.3643","0.3915477867738674","335.0762","5520.198","5.393"
"malbert-classifier-d3D4348105","3836a927084d4a8abc187fae8257787836c30352","311","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","relu","0.1","176","704","0.01","34","2883586","11","7","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1024","512","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8648991301919959","0.8629929674229392","0.3207189440727234","0.8643664333187038","0.8648991301919959","25.5702","13726.82","13.414","915187520335104","3514","0.6667982935905457","2.134319863403529e-7","0.4248","0.44778133374964846","268.0334","6711.156","13.11"
"malbert-classifier-aB20BfDD1B","3836a927084d4a8abc187fae8257787836c30352","932","","","vili","-","NVIDIA RTX A6000","8","classifier","","","0.001","silu","0.1","704","2816","0.01","34","31216770","11","5","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","2048","1024","/its/home/hw452/programming/MalBERT/MalBERTa-classifier","1","","0.8774719838103808","0.8760045392776435","0.2664635181427002","0.881294138352793","0.8774719838103808","82.6617","5404.029","2.649","11266275634600320","1893","0.6254987716674805","0.0000024828314844162706","0.3299","0.3524672553077049","885.7579","2187.669","2.137"
"malbert-classifier-E3087743FB","3836a927084d4a8abc187fae8257787836c30352","3029","","","vili","-","NVIDIA RTX A6000","8","classifier","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","[""RobertaForMaskedLM""]","0.1","silu","0.001","576","576","0.025","34","25056578","9","12","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","128","64","/its/home/hw452/programming/MalBERT/MalBERTa-classifier-pretrained","1","float32","0.891691208722351","0.8908386413841547","0.2775603234767914","0.8922766410029328","0.891691208722351","82.3691","5424.997","42.395","9113696939030400","30533","2.5701680183410645","5.567746372776996e-8","0.2285","0.25179644358426334","1283.0483","1522.977","23.797"
